id,uniqueIdentifier,class,order,family,genus,species,commonNameEnglish,taxonomyType,authority
2000683,271c1623-02a4-4116-8b39-a2ead30b6816,Mammalia,Chiroptera,Molossidae,Chaerephon,jobensis,Greater Northern Free-tailed Bat,biological,"Miller, 1902"
2000685,6ea55a08-ac6d-4469-b9fc-941497e38c7a,Mammalia,Chiroptera,Molossidae,Chaerephon,johorensis,Northern Free-tailed Bat,biological,"Dobson, 1873"
2000686,007c8eeb-a913-43b5-8547-3f23fac77d32,Mammalia,Chiroptera,Molossidae,Chaerephon,major,Large Wrinkle-lipped Bat,biological,"Trouessart, 1897"
2000687,6321e6a2-437a-4774-ab1c-3c090eb1f39c,Mammalia,Chiroptera,Molossidae,Chaerephon,nigeriae,Nigerian Free-tailed Bat,biological,"Thomas, 1913"
2000688,f3f86386-6d26-427b-a968-0642bd7cece9,Mammalia,Chiroptera,Molossidae,Chaerephon,plicatus,Wrinkle-lipped Free-tailed Bat,biological,"Buchanan, 1800"
2000690,121a23f0-454d-45f3-9efd-27c100d20b4d,Mammalia,Chiroptera,Molossidae,Chaerephon,russatus,Russet Wrinkle-lipped Bat,biological,"J.A. Allen, 1917"
2000691,be2b4241-d372-422c-8178-22f8541bde75,Mammalia,Chiroptera,Molossidae,Chaerephon,solomonis,Solomons Free-tailed Bat,biological,"Troughton, 1931"
2000692,4c603cb8-d203-4208-a6d1-fdf58de2d7d7,Mammalia,Chiroptera,Molossidae,Chaerephon,tomensis,São Tomé Free-tailed Bat,biological,"Juste & Ibáñez, 1993"
2000694,5d3d282d-5e94-45d7-93db-b19359ae70a5,Mammalia,Rodentia,Gliridae,Chaetocauda,sichuanensis,Sichuan Dormouse,biological,"Wang, 1985"
2000695,7fcdd9f2-fc00-4a6c-8db9-e53b1ec5e5e0,Mammalia,Rodentia,Heteromyidae,Chaetodipus,ammophilus,,biological,"Osgood, 1907"
2000696,63214c29-d60f-4bf8-abed-1be8350fc7ac,Mammalia,Rodentia,Heteromyidae,Chaetodipus,arenarius,Little Desert Pocket Mouse,biological,"Merriam, 1894"
2000697,4f8b645c-1f1d-4419-93f5-d72f421d4e23,Mammalia,Rodentia,Heteromyidae,Chaetodipus,artus,Narrow-skulled Pocket Mouse,biological,"Osgood, 1900"
2000699,0c65c6b0-673c-4d2f-981c-5a132682fa36,Mammalia,Rodentia,Heteromyidae,Chaetodipus,californicus,California Pocket Mouse,biological,"Merriam, 1889"
2000700,755a1753-8b59-4225-83d3-8008d7d65ad7,Mammalia,Rodentia,Heteromyidae,Chaetodipus,eremicus,Chihuahuan Desert Pocket Mouse,biological,"Mearns, 1898"
2000701,c170a5df-90e4-44d4-9de6-5fe2eef4cdc2,Mammalia,Rodentia,Heteromyidae,Chaetodipus,fallax,San Diego Pocket Mouse,biological,"Merriam, 1889"
2000703,ab20f9f6-7c51-4551-a0a9-a1fc0ef277ef,Mammalia,Rodentia,Heteromyidae,Chaetodipus,goldmani,Goldman's Pocket Mouse,biological,"Osgood, 1900"
2000704,a453d7da-9af3-4304-9bf6-a4e654132170,Mammalia,Rodentia,Heteromyidae,Chaetodipus,hispidus,Hispid Pocket Mouse,biological,"Baird, 1858"
2000705,7abb626f-a6ea-4d9d-829a-4ecff30a6035,Mammalia,Rodentia,Heteromyidae,Chaetodipus,intermedius,Rock Pocket Mouse,biological,"Merriam, 1889"
2000707,870d7dd9-2753-4c26-acfd-8df12e8c3eaf,Mammalia,Rodentia,Heteromyidae,Chaetodipus,nelsoni,Nelson's Pocket Mouse,biological,"Merriam, 1894"
2000708,2766398c-09b3-491f-a24b-8c9d0cb7b616,Mammalia,Rodentia,Heteromyidae,Chaetodipus,penicillatus,Desert Pocket Mouse,biological,"Woodhouse, 1852"
2000709,51ee8cdb-968d-4c6a-93a0-ce65659bc6e6,Mammalia,Rodentia,Heteromyidae,Chaetodipus,pernix,Sinaloan Pocket Mouse,biological,"J.A. Allen, 1898"
2000710,cec38dcb-6f0b-43de-ab6c-b3a975fea6c5,Mammalia,Rodentia,Heteromyidae,Chaetodipus,rudinoris,Baja Pocket Mouse,biological,"Elliot, 1903"
2000712,e590af50-a4bb-4ba3-9793-821c21e642b2,Mammalia,Rodentia,Heteromyidae,Chaetodipus,spinatus,Spiny Pocket Mouse,biological,"Merriam, 1889"
2000713,b7ab7269-cc53-4634-af74-741d30d85ca2,Mammalia,Rodentia,Erethizontidae,Chaetomys,subspinosus,Bristle-spined Rat,biological,"Olfers, 1818"
2000715,e4c329c4-adc1-49ca-8fde-d275381d6f89,Mammalia,Cingulata,Chlamyphoridae,Chaetophractus,villosus,Large Hairy Armadillo,biological,"Desmarest, 1804"
2000716,577ed02e-db88-4711-a95b-5769b1d57117,Mammalia,Chiroptera,Vespertilionidae,Chalinolobus,dwyeri,Large-eared Pied Bat,biological,"Ryan, 1966"
2000717,5f3def89-3648-40fe-8ab2-69e9c387d514,Mammalia,Chiroptera,Vespertilionidae,Chalinolobus,gouldii,Gould's Wattled Bat,biological,"Gray, 1841"
2000718,b5ccb2ff-743b-4d32-aa51-6f2c559889df,Mammalia,Chiroptera,Vespertilionidae,Chalinolobus,morio,Chocolate Wattled Bat,biological,"Gray, 1841"
2000720,1facb96e-7cc4-4f2d-a31e-b336a8b0a9f9,Mammalia,Chiroptera,Vespertilionidae,Chalinolobus,nigrogriseus,Hoary Wattled Bat,biological,"Gould, 1856"
2000721,83f9a9bc-d719-4b7e-942a-291b30245132,Mammalia,Chiroptera,Vespertilionidae,Chalinolobus,picatus,Little Pied Bat,biological,"Gould, 1852"
2000928,de4b62a6-6377-4d23-a0b9-8935bb69f486,Mammalia,Eulipotyphla,Soricidae,Crocidura,floweri,Flower's Shrew,biological,"Dollman, 1915"
2000722,e03c8afd-f94d-40df-973d-e1fcf59267c4,Mammalia,Chiroptera,Vespertilionidae,Chalinolobus,tuberculatus,New Zealand Long-tailed Bat,biological,"Forster, 1844"
2000724,60119ed2-a6ce-4e62-9ee2-8b32b856f96e,Mammalia,Primates,Cheirogaleidae,Cheirogaleus,major,Geoffroy's Dwarf Lemur,biological,"É. Geoffroy, 1812"
2000725,08a1f2fa-adf8-4ad7-a5a7-2894b1140951,Mammalia,Primates,Cheirogaleidae,Cheirogaleus,medius,Western Fat-tailed Dwarf Lemur,biological,"É. Geoffroy, 1812"
2000726,e1c6b10e-98c4-4009-9fea-c4a4aec73b35,Mammalia,Primates,Cheirogaleidae,Cheirogaleus,minusculus,Lesser Iron-grey Dwarf Lemur,biological,"Groves, 2000"
2000728,ad1f4cd1-7dba-4a4c-b51a-a503d9071180,Mammalia,Chiroptera,Molossidae,Cheiromeles,parvidens,Lesser Naked Bat,biological,"Miller & Hollister, 1921"
2000729,b1d9f677-3056-4d7d-af9e-297378edee0e,Mammalia,Chiroptera,Molossidae,Cheiromeles,torquatus,Greater Naked Bat,biological,"Horsfield, 1824"
2000730,2cd4185f-6e23-43bd-be99-6170d0ca63b5,Mammalia,Rodentia,Cricetidae,Chelemys,macronyx,Andean Long-clawed Mouse,biological,"Thomas, 1894"
2000731,1bd63c70-d4d5-40ba-af8e-300c4b0ed6cd,Mammalia,Rodentia,Cricetidae,Chelemys,megalonyx,Large Long-clawed Mouse,biological,"Waterhouse, 1845"
2000733,f853161b-95c4-4ef4-81cd-7d25ec9da402,Mammalia,Primates,Pitheciidae,Cheracebus,lugens,Collared Titi Monkey,biological,"Humboldt, 1811"
2000735,1dd3add7-2818-45e8-b826-1978945e0c0b,Mammalia,Primates,Pitheciidae,Cheracebus,purinus,Widow Monkey,biological,"Thomas, 1927"
2000737,edb6a429-48b0-47a6-a454-dc8e8c03efa0,Mammalia,Primates,Pitheciidae,Cheracebus,torquatus,Collared Titi Monkey,biological,"Hoffmannsegg, 1807"
2000738,47fe0f34-fc37-43df-a16d-7b5eafcd6ac5,Mammalia,Rodentia,Cricetidae,Chibchanomys,orcesi,Las Cajas Ichthyomyine,biological,"Jenkins & Barnett, 1997"
2000740,52e4f7b4-39b1-4671-8aad-f1d696d20bca,Mammalia,Rodentia,Cricetidae,Chilomys,instans,Colombian Forest Mouse,biological,"Thomas, 1895"
2000741,f2a259f1-296d-4399-8b21-e9fae697195f,Mammalia,Chiroptera,Natalidae,Chilonatalus,micropus,Cuban Lesser Funnel-eared Bat,biological,"Dobson, 1880"
2000742,e28101a4-96d8-457d-9bd1-11f4ff902edd,Mammalia,Chiroptera,Natalidae,Chilonatalus,tumidifrons,Bahamian Lesser Funnel-eared Bat,biological,"Miller, 1903"
2000743,d4f6de3e-0b9a-4307-b79e-63d377ba9ceb,Mammalia,Eulipotyphla,Soricidae,Chimarrogale,hantu,Malayan Water Shrew,biological,"Harrison, 1958"
2000745,a88a1566-acc2-4062-aeee-14489e456461,Mammalia,Eulipotyphla,Soricidae,Chimarrogale,phaeura,Bornean Water Shrew,biological,"Thomas, 1898"
2000746,91fb4b06-b767-40d7-af74-e9ec9d919ba7,Mammalia,Eulipotyphla,Soricidae,Chimarrogale,platycephalus,Japanese Water Shrew,biological,"Temminck, 1842"
2000747,5cca37c0-8461-43aa-8407-961e841a922f,Mammalia,Eulipotyphla,Soricidae,Chimarrogale,styani,Chinese Water Shrew,biological,"de Winton, 1899"
2000749,230517b0-6d63-4920-895c-8e77524ef750,Mammalia,Rodentia,Chinchillidae,Chinchilla,chinchilla,Short-tailed Chinchilla,biological,"Lichtenstein, 1829"
2000750,ed419d27-bce3-423a-b9e9-4d9138ce7be2,Mammalia,Rodentia,Chinchillidae,Chinchilla,lanigera,Long-tailed Chinchilla,biological,"Bennett, 1829"
2000751,7a94be6e-758e-4611-8628-ea16ab24cea4,Mammalia,Rodentia,Cricetidae,Chinchillula,sahamae,Altiplano Chincilla Mouse,biological,"Thomas, 1898"
2000752,09eaa1dd-2945-421d-8d84-c11c0f817d36,Mammalia,Rodentia,Cricetidae,Chionomys,gud,Caucasian Snow Vole,biological,"Satunin, 1909"
2000754,55398244-d360-42f8-8f0c-c941a6bfe6ec,Mammalia,Rodentia,Cricetidae,Chionomys,roberti,Robert's Snow Vole,biological,"Thomas, 1906"
2000755,788ea0ab-af0d-4dd7-b26a-a3e47d3b0111,Mammalia,Chiroptera,Phyllostomidae,Chiroderma,doriae,Brazilian Big-eyed Bat,biological,"Thomas, 1891"
2000757,4393dddb-3729-4874-a864-13fe20e35bc8,Mammalia,Chiroptera,Phyllostomidae,Chiroderma,salvini,Salvin's Big-eyed Bat,biological,"Dobson, 1878"
2000758,1a689fae-a8da-44c1-ae4f-1460c1b6e913,Mammalia,Chiroptera,Phyllostomidae,Chiroderma,trinitatum,Little Big-eyed Bat,biological,"Goodwin, 1958"
2000759,9b14eaf2-8945-493f-96c4-ae7995905f86,Mammalia,Chiroptera,Phyllostomidae,Chiroderma,villosum,Hairy Big-eyed Bat,biological,"Peters, 1860"
2000760,fb93e69f-0527-495b-9622-3e909d504b7f,Mammalia,Chiroptera,Phyllostomidae,Chiroderma,vizzotoi,,biological,"Taddei & Lim, 2010"
2000761,966e081e-b40b-41fc-9aa6-13274aecb80a,Mammalia,Rodentia,Muridae,Chiromyscus,chiropus,Indochinese Chiromyscus,biological,"Thomas, 1891"
2000763,f23325b8-e5e5-41ec-9032-aed17664255e,Mammalia,Didelphimorphia,Didelphidae,Chironectes,minimus,Water Opossum,biological,"Zimmermann, 1780"
2000764,a138007b-c15c-406b-a1a1-71b77037143e,Mammalia,Rodentia,Muridae,Chiropodomys,calamianensis,Palawan Pencil-tailed Tree Mouse,biological,"Taylor, 1934"
2000765,c8e62428-b656-41d2-a734-a9258d9060b8,Mammalia,Rodentia,Muridae,Chiropodomys,gliroides,Indomalayan Pencil-tailed Tree Mouse,biological,"Blyth, 1856"
2000767,9fd70181-4dc2-45db-aa01-4c07dffe04d5,Mammalia,Rodentia,Muridae,Chiropodomys,major,Greater Pencil-tailed Tree Mouse,biological,"Thomas, 1893"
2017403,c1f0c1c9-c870-46a3-b929-23bfd2729ec3,Aves,Passeriformes,Macrosphenidae,Graueria,,Graueria Species,biological,
2000768,15461212-87ac-4d60-93f2-a3708c42898f,Mammalia,Rodentia,Muridae,Chiropodomys,muroides,Gray-bellied Pencil-tailed Tree Mouse,biological,"Medway, 1965"
2000769,9e76a47c-8c28-475b-8739-26cc9fe72cd9,Mammalia,Rodentia,Muridae,Chiropodomys,pusillus,Lesser Pencil-tailed Tree Mouse,biological,"Thomas, 1893"
2000771,e650ab70-6fd0-4707-bf53-2765068d6c14,Mammalia,Primates,Pitheciidae,Chiropotes,chiropotes,Bearded Saki,biological,"Humboldt, 1811"
2000772,ea2669a7-e79d-4885-adbb-bba01fefa272,Mammalia,Primates,Pitheciidae,Chiropotes,satanas,Black Bearded Saki,biological,"Hoffmannsegg, 1807"
2021553,5f5306f3-ff42-411d-b754-fe2082887b70,Mammalia,Primates,Cebidae,Cebus,imitator,Panamanian White-faced Capuchin,biological,Catalogue of Life
2000773,0430ad9e-847f-40c6-b403-1ac43765f267,Mammalia,Primates,Pitheciidae,Chiropotes,utahickae,Uta Hick's Bearded Saki,biological,"Hershkovitz, 1985"
2000774,d6f5e724-e885-4fbe-bc76-fe06cefd3806,Mammalia,Rodentia,Muridae,Chiruromys,forbesi,Forbes's Tree Mouse,biological,"Thomas, 1888"
2000776,78a64673-b9eb-4e19-a48e-3b356941b22a,Mammalia,Rodentia,Muridae,Chiruromys,vates,Lesser Tree Mouse,biological,"Thomas, 1908"
2000777,f11a6ccd-88b3-4a82-a515-cb8023559017,Mammalia,Cingulata,Chlamyphoridae,Chlamyphorus,truncatus,Pink Fairy Armadillo,biological,"Harlan, 1825"
2000778,5d17acc3-d1d7-4c39-b61c-bbaf840a0108,Mammalia,Primates,Cercopithecidae,Chlorocebus,aethiops,Grivet Monkey,biological,"Linnaeus, 1758"
2000780,c56494c7-012b-4711-bcdd-f16cb51aeaf2,Mammalia,Primates,Cercopithecidae,Chlorocebus,djamdjamensis,Bale Monkey,biological,"Neumann, 1902"
2000781,0c72ac0d-6ed4-40f4-90ba-215dd1a7de8e,Mammalia,Primates,Cercopithecidae,Chlorocebus,pygerythrus,Vervet Monkey,biological,"F. Cuvier, 1821"
2000782,2f15b355-cacb-430c-8f69-93386cd736b4,Mammalia,Primates,Cercopithecidae,Chlorocebus,sabaeus,Green Monkey,biological,"Linnaeus, 1766"
2000784,cc4ab0ee-da1a-4911-a5b3-cde7fcd496c8,Mammalia,Afrosoricida,Chrysochloridae,Chlorotalpa,duthieae,Duthie's Golden Mole,biological,"Broom, 1907"
2000785,594d21f6-a509-4228-baa3-4c9e7cf92031,Mammalia,Afrosoricida,Chrysochloridae,Chlorotalpa,sclateri,Sclater's Golden Mole,biological,"Broom, 1907"
2000787,e24e1ed7-8127-4ce4-ab30-0414cab85255,Mammalia,Eulipotyphla,Soricidae,Chodsigoa,hypsibia,De Winton's Shrew,biological,"de Winton, 1899"
2000788,0ba3f756-a376-4de8-83fc-3a5e7023103d,Mammalia,Eulipotyphla,Soricidae,Chodsigoa,lamula,Lamulate Shrew,biological,"Thomas, 1912"
2000789,afda6dc9-7791-48cd-ad1d-5fa0b98570ac,Mammalia,Eulipotyphla,Soricidae,Chodsigoa,parca,Lowe's Shrew,biological,"G.M. Allen, 1923"
2000791,217f55f7-2f19-4b8d-9fca-80c95cbc2d63,Mammalia,Eulipotyphla,Soricidae,Chodsigoa,salenskii,Salenski's Shrew,biological,"Kastschenko, 1907"
2000792,eeda0326-493b-47e8-9d70-51e94647af6b,Mammalia,Eulipotyphla,Soricidae,Chodsigoa,smithii,Smith's Shrew,biological,"Thomas, 1911"
2000794,bc09689d-6de8-4575-9935-c0a4261910dd,Mammalia,Chiroptera,Phyllostomidae,Choeroniscus,godmani,Godman's Long-tailed Bat,biological,"Thomas, 1903"
2000795,178faa48-6d2c-4783-bb1f-c972b63c48cf,Mammalia,Chiroptera,Phyllostomidae,Choeroniscus,minor,Lesser Long-tailed Bat,biological,"Peters, 1868"
2000796,ed983529-167e-4214-a7fb-00881518ab68,Mammalia,Chiroptera,Phyllostomidae,Choeroniscus,periosus,Greater Long-tailed Bat,biological,"Handley, 1966"
2000798,0f6b9543-7f89-4585-8569-c137be9a1730,Mammalia,Cetartiodactyla,Hippopotamidae,Choeropsis,liberiensis,Pygmy Hippopotamus,biological,"Morton, 1849"
2000799,bec186d5-350b-4eda-af3f-d9e3e9801df6,Mammalia,Pilosa,Megalonychidae,Choloepus,didactylus,Linné's Two-toed Sloth,biological,"Linnaeus, 1758"
2000800,4cf44b41-e2b7-49dc-8197-c66c6a969614,Mammalia,Pilosa,Megalonychidae,Choloepus,hoffmanni,Hoffmann's Two-toed Sloth,biological,"W. Peters, 1858"
2000802,d6e71943-4d78-42e1-9a20-23c5c69cbefa,Mammalia,Rodentia,Muridae,Chrotomys,gonzalesi,Isarog Chrotomys,biological,"Rickart & Heaney, 1991"
2000803,965847be-8793-46f4-b667-90f16d2baa45,Mammalia,Rodentia,Muridae,Chrotomys,mindorensis,Lowland Chrotomys,biological,"Kellogg, 1945"
2000805,315982d0-3696-4d45-a501-968239d84644,Mammalia,Rodentia,Muridae,Chrotomys,silaceus,Blazed Luzon Chrotomys,biological,"Thomas, 1895"
2000806,c1d51eab-508d-4a99-875c-0adc9a2aa208,Mammalia,Rodentia,Muridae,Chrotomys,whiteheadi,Montane Chrotomys,biological,"Thomas, 1895"
2000807,753e9169-dc64-4658-8b23-896ae8909244,Mammalia,Chiroptera,Phyllostomidae,Chrotopterus,auritus,Woolly False Vampire Bat,biological,"Peters, 1856"
2000808,49dbd3be-0385-4f39-907a-40c2745c4b3c,Mammalia,Afrosoricida,Chrysochloridae,Chrysochloris,asiatica,Cape Golden Mole,biological,"Linnaeus, 1758"
2000810,0a2290ec-a381-4f8d-986d-cb7532e0193b,Mammalia,Afrosoricida,Chrysochloridae,Chrysochloris,visagiei,Visagie's Golden Mole,biological,"Broom, 1950"
2000811,a5105a31-78d8-4709-81d6-1aa6822ab86f,Mammalia,Carnivora,Canidae,Chrysocyon,brachyurus,Maned Wolf,biological,"Illiger, 1815"
2000812,74b9b1a3-a0c5-432d-a30c-b6e19be77e5a,Mammalia,Afrosoricida,Chrysochloridae,Chrysospalax,trevelyani,Giant Golden Mole,biological,"Günther, 1875"
2000813,41ebb925-d681-4acc-a369-f9a301d110bd,Mammalia,Afrosoricida,Chrysochloridae,Chrysospalax,villosus,Rough-haired Golden Mole,biological,"A. Smith, 1833"
2000815,190b7327-7541-4d7e-8dcc-3610f13774d1,Mammalia,Chiroptera,Cistugidae,Cistugo,seabrae,Angolan Hairy Bat,biological,"Thomas, 1912"
2000816,127278f5-8bf3-4f85-ba19-99e097f17f46,Mammalia,Carnivora,Viverridae,Civettictis,civetta,African Civet,biological,"Schreber, 1776"
2000817,11824883-7473-4b76-a6bc-86f496ccf683,Mammalia,Chiroptera,Hipposideridae,Cloeotis,percivali,Percival's Trident Bat,biological,"Thomas, 1901"
2000818,2735df4e-964f-43cb-b9a2-042a9604f02f,Mammalia,Rodentia,Echimyidae,Clyomys,laticeps,Broad-headed Spiny Rat,biological,"Thomas, 1909"
2000820,fc07274a-b106-4e9f-a2d3-7203e45db2a3,Mammalia,Rodentia,Muridae,Coccymys,shawmayeri,Shawmayer's Coccymys,biological,"Musser & Lunde, 2009"
2000821,1f95f90b-b67e-4e41-8299-9a76a127faa7,Mammalia,Chiroptera,Hipposideridae,Coelops,frithii,Tail-less Leaf-nosed Bat,biological,"Blyth, 1848"
2000822,0dc9f486-7610-458b-a594-787e26e39a13,Mammalia,Chiroptera,Hipposideridae,Coelops,robinsoni,Malayan Tailless Leaf-nosed Bat,biological,"Bonhote, 1908"
2000824,7ac33e14-b93f-4702-b2fa-e6c1fd54f37e,Mammalia,Rodentia,Erethizontidae,Coendou,bicolor,Bicolor-spined Porcupine,biological,"Tschudi, 1844"
2000825,eb6a65e3-3b20-4595-aaaf-e0c5ee68ff58,Mammalia,Rodentia,Erethizontidae,Coendou,ichillus,,biological,"Voss & da Silva, 2001"
2000826,d93abb22-074d-4a51-9c02-ae7be208fa13,Mammalia,Rodentia,Erethizontidae,Coendou,insidiosus,Bahia Hairy Dwarf Porcupine,biological,"Lichtenstein, 1818"
2000827,377b5510-2779-41f7-a123-0bdabae2c7ed,Mammalia,Rodentia,Erethizontidae,Coendou,melanurus,,biological,
2000829,32909b3b-4dc1-43a3-a4fc-6d2f2c22c8c2,Mammalia,Rodentia,Erethizontidae,Coendou,nycthemera,Koopman's Porcupine,biological,"Olfers, 1818"
2000830,629f4f85-f17b-4e3a-a6f9-0067040cf747,Mammalia,Rodentia,Erethizontidae,Coendou,prehensilis,Brazilian Porcupine,biological,"Linnaeus, 1758"
2000831,a2bfc65f-b63b-45be-8996-d1da4b5d3b78,Mammalia,Rodentia,Erethizontidae,Coendou,pruinosus,,biological,"Thomas, 1905"
2000834,b2af28b4-e1f4-416a-b872-90e5262ed778,Mammalia,Rodentia,Erethizontidae,Coendou,rufescens,Stump-tailed Porcupine,biological,"Gray, 1865"
2000835,cd934029-e2d2-4189-b92d-587c9f37d94b,Mammalia,Rodentia,Erethizontidae,Coendou,spinosus,Paraguay Hairy Dwarf Porcupine,biological,"F. Cuvier, 1823"
2000836,7f85340f-42b0-4f5e-908a-cf6a6c41915d,Mammalia,Rodentia,Erethizontidae,Coendou,vestitus,Brown Hairy Dwarf Porcupine,biological,"Thomas, 1899"
2000837,e81ee237-1212-4750-8791-d05721e1a7a2,Mammalia,Chiroptera,Emballonuridae,Coleura,afra,African Sheath-tailed Bat,biological,"Peters, 1852"
2000839,f454137d-d11d-45cb-a77a-b2759dc82650,Mammalia,Chiroptera,Emballonuridae,Coleura,seychellensis,Seychelles Sheath-tailed Bat,biological,"Peters, 1868"
2000840,6ebab52f-5d76-42b5-96e4-3f11fab7ddd7,Mammalia,Primates,Cercopithecidae,Colobus,angolensis,Angolan Colobus,biological,"P. Sclater, 1860"
2000841,0ab01552-d6d2-4fa8-b92c-b00884b7fc69,Mammalia,Primates,Cercopithecidae,Colobus,guereza,Guereza,biological,"Rüppell, 1835"
2000842,85c4cb3b-76c6-4dcb-9c9e-44d383fae24b,Mammalia,Primates,Cercopithecidae,Colobus,polykomos,King Colobus,biological,"E.A.W. Zimmermann, 1780"
2000843,d5e639ee-8d86-4c06-845d-168e197829ff,Mammalia,Primates,Cercopithecidae,Colobus,satanas,Black Colobus,biological,"Waterhouse, 1838"
2000845,1a6656de-4b64-4a70-bf08-c6d60735d75f,Mammalia,Rodentia,Muridae,Colomys,goslingi,African Wading Rat,biological,"Thomas & Wroughton, 1907"
2000847,364adb3c-2e0b-45fd-9074-8c8725c08f39,Mammalia,Carnivora,Mephitidae,Conepatus,chinga,Molina's Hog-nosed Skunk,biological,"Molina, 1782"
2000849,dcccdc62-99a6-46ab-a703-f44c472e0484,Mammalia,Carnivora,Mephitidae,Conepatus,leuconotus,American Hog-nosed Skunk,biological,"Lichtenstein, 1832"
2000850,ff28e3a2-9c5e-4697-b949-4ff2f9153ea8,Mammalia,Carnivora,Mephitidae,Conepatus,semistriatus,Striped Hog-nosed Skunk,biological,"Boddaert, 1785"
2000852,d27d5fcf-5a1e-407f-aa36-4a4f00afb90f,Mammalia,Eulipotyphla,Soricidae,Congosorex,polli,Greater Congo Shrew,biological,"Heim de Balsac & Lamotte, 1956"
2000853,79c2859b-4fcf-4340-a995-ca7e9599823d,Mammalia,Eulipotyphla,Soricidae,Congosorex,verheyeni,Lesser Congo Shrew,biological,"Hutterer, Barriere & Colyn, 2002"
2000854,01d4c8bf-60f1-4680-bf2f-826f60cceb0f,Mammalia,Rodentia,Muridae,Conilurus,albipes,White-footed Rabbit-rat,biological,"Lichtenstein, 1829"
2000855,5e533933-b94f-4a3a-8b0b-84cdf5d7f421,Mammalia,Rodentia,Muridae,Conilurus,capricornensis,Capricorn Rabbit-rat,biological,"Cramb & Hocknull, 2010"
2000857,e79a4440-5f61-4e45-a297-8f4a1b251b02,Mammalia,Cetartiodactyla,Bovidae,Connochaetes,gnou,Black Wildebeest,biological,"Zimmermann, 1780"
2000858,09fbf931-bbf0-4959-9df6-1082db578281,Mammalia,Cetartiodactyla,Bovidae,Connochaetes,taurinus,Common Wildebeest,biological,"Burchell, 1823"
2000859,7c43bbd3-075f-4396-a326-35c5621827c6,Mammalia,Chiroptera,Emballonuridae,Cormura,brevirostris,Chestnut Sac-winged Bat,biological,"Wagner, 1843"
2000861,12a652cc-13d7-42f3-8d0d-042cfa3bb936,Mammalia,Chiroptera,Vespertilionidae,Corynorhinus,rafinesquii,Rafinesque's Big-eared Bat,biological,"Lesson, 1827"
2000862,d44f5982-5b54-4055-a81e-12490235c98f,Mammalia,Chiroptera,Vespertilionidae,Corynorhinus,townsendii,Townsend's Big-eared Bat,biological,"Cooper, 1837"
2000863,2d8a83ab-ca44-4b05-b431-fff4cf70c071,Mammalia,Rodentia,Muridae,Coryphomys,buehleri,Buhler's Coryphomys,biological,"Schaub, 1937"
2000865,7f5ddea4-ae93-4836-b57d-9979351334d9,Mammalia,Rodentia,Muridae,Crateromys,australis,Dinagat Bushy-tailed Cloud Rat,biological,"Musser, Heaney & Rabor, 1985"
2000866,398795d5-bfb8-4ca8-bc43-7c24c88af8a2,Mammalia,Rodentia,Muridae,Crateromys,heaneyi,Panay Crateromys,biological,"Gonzales & Kennedy, 1996"
2000867,790bc06a-ab4e-4ac9-b694-809ee9757f15,Mammalia,Rodentia,Muridae,Crateromys,paulus,Ilin Crateromys,biological,"Musser & Gordon, 1981"
2000868,cf744f8d-30d9-4013-b74d-c4b795451e3c,Mammalia,Rodentia,Muridae,Crateromys,schadenbergi,Luzon Crateromys,biological,"Meyer, 1895"
2000870,109fc5bc-0234-49c8-9107-579624e260c5,Mammalia,Rodentia,Geomyidae,Cratogeomys,fulvescens,Oriental Basin Pocket Gopher,biological,"Merriam, 1895"
2000871,474cc2f3-1805-4ab1-891a-bd4440e638de,Mammalia,Rodentia,Geomyidae,Cratogeomys,fumosus,Smoky Pocket Gopher,biological,"Merriam, 1892"
2000872,ef3bbbfe-b5f7-42a8-ae2e-a0173b3153b2,Mammalia,Rodentia,Geomyidae,Cratogeomys,goldmani,,biological,"Merriam, 1895"
2000874,5712b9fa-c3a4-42d6-99d5-26d644beb46d,Mammalia,Rodentia,Geomyidae,Cratogeomys,perotensis,Cofre De Perote Pocket Gopher,biological,"Merriam, 1895"
2000875,398b74e8-4a14-4a84-8141-feb43ba292ed,Mammalia,Rodentia,Geomyidae,Cratogeomys,planiceps,Volcán De Toluca Pocket Gopher,biological,"Merriam, 1895"
2000876,a2733812-21cf-4c38-b931-9378b4a30372,Mammalia,Rodentia,Muridae,Cremnomys,cutchicus,Cutch Rock-rat,biological,"Wroughton, 1912"
2000878,699f6d38-8a0d-45e7-a1dc-e41da5794242,Mammalia,Rodentia,Nesomyidae,Cricetomys,emini,Forest Giant Pouched Rat,biological,"Wroughton, 1910"
2000879,4c88622d-efe4-42af-9a54-e3b7a76c3b85,Mammalia,Rodentia,Nesomyidae,Cricetomys,gambianus,Gambian Rat,biological,"Waterhouse, 1840"
2000880,eee3e480-2b3d-4da5-9b6a-48cabf0b5d11,Mammalia,Rodentia,Cricetidae,Cricetulus,alticola,Ladakh Hamster,biological,"Thomas, 1917"
2000882,7624e65a-83cd-4db8-885b-5126665b56c4,Mammalia,Rodentia,Cricetidae,Cricetulus,kamensis,Kam Dwarf Hamster,biological,"Satunin, 1903"
2000883,143faa6d-3b6d-4f63-a717-b1b930b5f29b,Mammalia,Rodentia,Cricetidae,Cricetulus,lama,Lama Dwarf Hamster,biological,"Bonhote, 1905"
